
         100 60
         0.000000         0.000000         0.000000         0.000000         0.000000         1.646715
         0.000000         0.000000        -0.050505         0.000000         0.000000         1.646521
         0.000000         0.000000        -0.101010         0.000000         0.000000         1.645937
         0.000000         0.000000        -0.151515         0.000000         0.000000         1.644962
         0.000000         0.000000        -0.202020         0.000000         0.000000         1.643592
         0.000000         0.000000        -0.252525         0.000000         0.000000         1.641823
         0.000000         0.000000        -0.303030         0.000000         0.000000         1.639650
         0.000000         0.000000        -0.353535         0.000000         0.000000         1.637064
         0.000000         0.000000        -0.404040         0.000000         0.000000         1.634058
         0.000000         0.000000        -0.454545         0.000000         0.000000         1.630622
         0.000000         0.000000        -0.505051         0.000000         0.000000         1.626745
         0.000000         0.000000        -0.555556         0.000000         0.000000         1.622415
         0.000000         0.000000        -0.606061         0.000000         0.000000         1.617616
         0.000000         0.000000        -0.656566         0.000000         0.000000         1.612335
         0.000000         0.000000        -0.707071         0.000000         0.000000         1.606554
         0.000000         0.000000        -0.757576         0.000000         0.000000         1.600255
         0.000000         0.000000        -0.808081         0.000000         0.000000         1.593419
         0.000000         0.000000        -0.858586         0.000000         0.000000         1.586024
         0.000000         0.000000        -0.909091         0.000000         0.000000         1.578049
         0.000000         0.000000        -0.959596         0.000000         0.000000         1.569470
         0.000000         0.000000        -1.010101         0.000000         0.000000         1.560261
         0.000000         0.000000        -1.060606         0.000000         0.000000         1.550398
         0.000000         0.000000        -1.111111         0.000000         0.000000         1.539852
         0.000000         0.000000        -1.161616         0.000000         0.000000         1.528596
         0.000000         0.000000        -1.212121         0.000000         0.000000         1.516601
         0.000000         0.000000        -1.262626         0.000000         0.000000         1.503838
         0.000000         0.000000        -1.313131         0.000000         0.000000         1.490278
         0.000000         0.000000        -1.363636         0.000000         0.000000         1.475892
         0.000000         0.000000        -1.414141         0.000000         0.000000         1.460651
         0.000000         0.000000        -1.464646         0.000000         0.000000         1.444529
         0.000000         0.000000        -1.515152         0.000000         0.000000         1.427499
         0.000000         0.000000        -1.565657         0.000000         0.000000         1.409538
         0.000000         0.000000        -1.616162         0.000000         0.000000         1.390625
         0.000000         0.000000        -1.666667         0.000000         0.000000         1.370745
         0.000000         0.000000        -1.717172         0.000000         0.000000         1.349885
         0.000000         0.000000        -1.767677         0.000000         0.000000         1.328038
         0.000000         0.000000        -1.818182         0.000000         0.000000         1.305205
         0.000000         0.000000        -1.868687         0.000000         0.000000         1.281390
         0.000000         0.000000        -1.919192         0.000000         0.000000         1.256611
         0.000000         0.000000        -1.969697         0.000000         0.000000         1.230888
         0.000000         0.000000        -2.020202         0.000000         0.000000         1.204257
         0.000000         0.000000        -2.070707         0.000000         0.000000         1.176758
         0.000000         0.000000        -2.121212         0.000000         0.000000         1.148445
         0.000000         0.000000        -2.171717         0.000000         0.000000         1.119381
         0.000000         0.000000        -2.222222         0.000000         0.000000         1.089640
         0.000000         0.000000        -2.272727         0.000000         0.000000         1.059302
         0.000000         0.000000        -2.323232         0.000000         0.000000         1.028461
         0.000000         0.000000        -2.373737         0.000000         0.000000         0.997214
         0.000000         0.000000        -2.424242         0.000000         0.000000         0.965668
         0.000000         0.000000        -2.474747         0.000000         0.000000         0.933930
         0.000000         0.000000        -2.525253         0.000000         0.000000         0.902116
         0.000000         0.000000        -2.575758         0.000000         0.000000         0.870337
         0.000000         0.000000        -2.626263         0.000000         0.000000         0.838706
         0.000000         0.000000        -2.676768         0.000000         0.000000         0.807333
         0.000000         0.000000        -2.727273         0.000000         0.000000         0.776324
         0.000000         0.000000        -2.777778         0.000000         0.000000         0.745776
         0.000000         0.000000        -2.828283         0.000000         0.000000         0.715780
         0.000000         0.000000        -2.878788         0.000000         0.000000         0.686420
         0.000000         0.000000        -2.929293         0.000000         0.000000         0.657766
         0.000000         0.000000        -2.979798         0.000000         0.000000         0.629882
         0.000000         0.000000        -3.030303         0.000000         0.000000         0.602821
         0.000000         0.000000        -3.080808         0.000000         0.000000         0.576623
         0.000000         0.000000        -3.131313         0.000000         0.000000         0.551321
         0.000000         0.000000        -3.181818         0.000000         0.000000         0.526937
         0.000000         0.000000        -3.232323         0.000000         0.000000         0.503485
         0.000000         0.000000        -3.282828         0.000000         0.000000         0.480971
         0.000000         0.000000        -3.333333         0.000000         0.000000         0.459394
         0.000000         0.000000        -3.383838         0.000000         0.000000         0.438744
         0.000000         0.000000        -3.434343         0.000000         0.000000         0.419009
         0.000000         0.000000        -3.484848         0.000000         0.000000         0.400172
         0.000000         0.000000        -3.535354         0.000000         0.000000         0.382209
         0.000000         0.000000        -3.585859         0.000000         0.000000         0.365095
         0.000000         0.000000        -3.636364         0.000000         0.000000         0.348805
         0.000000         0.000000        -3.686869         0.000000         0.000000         0.333308
         0.000000         0.000000        -3.737374         0.000000         0.000000         0.318573
         0.000000         0.000000        -3.787879         0.000000         0.000000         0.304570
         0.000000         0.000000        -3.838384         0.000000         0.000000         0.291268
         0.000000         0.000000        -3.888889         0.000000         0.000000         0.278634
         0.000000         0.000000        -3.939394         0.000000         0.000000         0.266637
         0.000000         0.000000        -3.989899         0.000000         0.000000         0.255248
         0.000000         0.000000        -4.040404         0.000000         0.000000         0.244434
         0.000000         0.000000        -4.090909         0.000000         0.000000         0.234168
         0.000000         0.000000        -4.141414         0.000000         0.000000         0.224422
         0.000000         0.000000        -4.191919         0.000000         0.000000         0.215167
         0.000000         0.000000        -4.242424         0.000000         0.000000         0.206378
         0.000000         0.000000        -4.292929         0.000000         0.000000         0.198030
         0.000000         0.000000        -4.343434         0.000000         0.000000         0.190099
         0.000000         0.000000        -4.393939         0.000000         0.000000         0.182562
         0.000000         0.000000        -4.444444         0.000000         0.000000         0.175398
         0.000000         0.000000        -4.494949         0.000000         0.000000         0.168586
         0.000000         0.000000        -4.545455         0.000000         0.000000         0.162107
         0.000000         0.000000        -4.595960         0.000000         0.000000         0.155943
         0.000000         0.000000        -4.646465         0.000000         0.000000         0.150076
         0.000000         0.000000        -4.696970         0.000000         0.000000         0.144490
         0.000000         0.000000        -4.747475         0.000000         0.000000         0.139169
         0.000000         0.000000        -4.797980         0.000000         0.000000         0.134099
         0.000000         0.000000        -4.848485         0.000000         0.000000         0.129266
         0.000000         0.000000        -4.898990         0.000000         0.000000         0.124657
         0.000000         0.000000        -4.949495         0.000000         0.000000         0.120261
         0.000000         0.000000        -5.000000         0.000000         0.000000         0.116065
         0.010572         0.049736         0.000000         0.000000         0.000000         1.646813
         0.010572         0.049736        -0.050505        -0.000041        -0.000191         1.646619
         0.010572         0.049736        -0.101010        -0.000082        -0.000383         1.646036
         0.010572         0.049736        -0.151515        -0.000123        -0.000577         1.645061
         0.010572         0.049736        -0.202020        -0.000164        -0.000772         1.643693
         0.010572         0.049736        -0.252525        -0.000206        -0.000970         1.641927
         0.010572         0.049736        -0.303030        -0.000249        -0.001171         1.639754
         0.010572         0.049736        -0.353535        -0.000292        -0.001375         1.637171
         0.010572         0.049736        -0.404040        -0.000337        -0.001584         1.634167
         0.010572         0.049736        -0.454545        -0.000382        -0.001799         1.630734
         0.010572         0.049736        -0.505051        -0.000429        -0.002019         1.626860
         0.010572         0.049736        -0.555556        -0.000477        -0.002245         1.622533
         0.010572         0.049736        -0.606061        -0.000527        -0.002479         1.617738
         0.010572         0.049736        -0.656566        -0.000578        -0.002721         1.612461
         0.010572         0.049736        -0.707071        -0.000632        -0.002971         1.606685
         0.010572         0.049736        -0.757576        -0.000687        -0.003231         1.600391
         0.010572         0.049736        -0.808081        -0.000744        -0.003500         1.593560
         0.010572         0.049736        -0.858586        -0.000804        -0.003781         1.586171
         0.010572         0.049736        -0.909091        -0.000866        -0.004072         1.578202
